Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,23-Jul-2026,01-Sep-2026,CE,23200.00,-,-,-,1298.35,-,1044.20,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24600.00,-,-,-,443.30,-,304.85,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23900.00,-,-,-,804.35,-,603.05,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22250.00,-,-,-,2125.05,-,1828.25,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22850.00,-,-,-,1586.45,-,1311.85,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22400.00,-,-,-,1986.25,-,1693.70,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22650.00,-,-,-,1760.65,-,1477.10,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23600.00,-,-,-,1000.85,-,774.65,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24000.00,-,-,-,744.30,-,551.75,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23500.00,775.70,775.70,657.30,666.60,666.60,837.65,8.00,125.85,3.65,650.00,455.00,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24350.00,-,-,-,556.30,-,395.30,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24650.00,-,-,-,422.75,-,288.80,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22350.00,-,-,-,2032.25,-,1738.20,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23650.00,-,-,-,966.45,-,744.20,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25150.00,-,-,-,253.70,-,161.50,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24200.00,-,-,-,632.65,-,457.95,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22600.00,-,-,-,1805.15,-,1519.55,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,25700.00,-,-,-,305.70,-,197.80,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,24700.00,290.00,292.10,242.95,255.80,257.60,255.80,1111.00,18030.88,193.78,59670.00,14885.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,24050.00,581.00,581.00,514.80,541.90,541.90,541.90,60.00,958.98,21.03,7995.00,2340.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,25300.00,118.00,128.25,104.95,109.10,108.80,109.10,1968.00,32508.53,144.77,106925.00,21450.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,33000.00,2.35,2.35,2.35,2.35,2.35,2.35,10.00,214.52,0.02,30030.00,65.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,25600.00,-,-,-,329.10,-,217.10,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,22800.00,1389.00,1389.00,1389.00,1389.00,1389.00,1551.20,2.00,31.45,1.81,390.00,130.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,23800.00,730.00,746.00,655.00,681.80,688.00,681.80,249.00,3962.55,110.52,13975.00,5525.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,24650.00,299.25,308.65,259.40,270.95,270.95,270.95,68.00,1102.12,12.59,8645.00,1365.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,22300.00,1838.40,1838.40,1831.70,1833.95,1831.70,1833.95,3.00,47.06,3.58,195.00,195.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,22500.00,1692.00,1764.40,1620.00,1659.65,1668.85,1659.65,150.00,2354.77,161.02,171925.00,3055.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,22550.00,-,-,-,1786.75,1786.75,1748.60,-,-,-,260.00,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,24450.00,390.00,390.00,331.30,342.80,342.80,564.10,29.00,467.62,6.74,4615.00,1105.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,23000.00,1303.45,1339.95,1199.25,1242.00,1245.00,1242.00,290.00,4571.88,236.38,74100.00,10465.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,23300.00,1071.25,1087.15,987.15,987.15,987.15,1190.45,15.00,237.47,10.29,780.00,195.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,22750.00,-,-,-,1512.95,1512.95,1589.85,-,-,-,130.00,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,25550.00,-,-,-,340.30,-,227.35,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,22450.00,-,-,-,1843.95,1843.95,1830.40,-,-,-,65.00,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,22950.00,-,-,-,1377.20,1377.20,1438.00,-,-,-,390.00,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,25650.00,-,-,-,317.20,-,207.30,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,24950.00,201.40,210.15,175.70,181.70,182.95,181.70,229.00,3743.02,29.21,13715.00,2210.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,23400.00,947.95,950.10,914.00,944.00,944.00,944.00,12.00,189.77,7.25,975.00,195.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,22650.00,-,-,-,1671.25,1671.25,1668.40,-,-,-,65.00,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,25250.00,-,-,-,422.05,-,296.70,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,22000.00,2149.95,2207.95,2058.00,2097.00,2100.00,2097.00,149.00,2333.85,203.15,14885.00,8255.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,24600.00,311.60,327.80,277.30,290.65,288.50,290.65,814.00,13175.32,159.46,66885.00,-5460.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,23200.00,1090.00,1097.80,1057.15,1072.00,1080.00,1072.00,16.00,252.45,11.17,1300.00,325.00,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,22050.00,-,-,-,2284.20,-,2171.65,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,23450.00,-,-,-,1136.05,1136.05,1092.20,-,-,-,585.00,-,23869.60
NIFTY,23-Jul-2026,29-Sep-2026,CE,23050.00,-,-,-,1394.20,1394.20,1365.65,-,-,-,650.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24200.00,273.00,296.50,231.30,251.30,251.55,251.30,20193.00,321124.29,3488.40,1469780.00,406185.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24750.00,97.55,105.90,81.00,86.45,86.95,86.45,2234.00,36072.46,132.99,70265.00,20020.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21350.00,-,-,-,2938.85,-,2650.75,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25950.00,-,-,-,270.95,-,34.25,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22250.00,-,-,-,1585.40,1585.40,1785.90,-,-,-,65.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22850.00,1120.00,1120.00,1120.00,1120.00,1120.00,1257.85,1.00,15.58,0.73,975.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22000.00,1973.05,2063.00,1881.10,1940.85,1946.50,1940.85,1635.00,25472.55,2092.05,184405.00,87815.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24850.00,80.00,86.50,64.85,69.30,70.35,69.30,1294.00,20962.67,61.33,71500.00,15470.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24550.00,148.65,158.70,121.85,132.85,133.55,132.85,1214.00,19478.87,106.47,39650.00,-8710.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22750.00,-,-,-,1554.40,1554.40,1341.45,-,-,-,1300.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22900.00,1200.00,1206.95,1071.60,1131.35,1131.35,1131.35,32.00,499.85,23.53,5785.00,910.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22100.00,-,-,-,2281.05,-,1925.90,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,26200.00,6.45,7.10,4.80,5.05,4.90,5.05,130.00,2214.39,0.49,3835.00,3835.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22200.00,-,-,-,1486.10,1486.10,1832.30,-,-,-,65.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21450.00,-,-,-,2848.15,-,2552.55,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23300.00,858.55,875.55,745.00,788.30,798.05,788.30,117.00,1832.60,60.63,12870.00,1885.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25250.00,-,-,-,447.25,-,104.85,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24100.00,321.00,344.50,269.50,291.90,297.30,291.90,30038.00,476675.19,6129.92,1737320.00,870285.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25750.00,-,-,-,315.30,-,48.05,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25150.00,43.25,44.80,33.65,35.40,35.70,35.40,1479.00,24215.37,37.42,70070.00,11375.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23500.00,700.00,724.90,603.20,640.65,651.95,640.65,5519.00,86631.71,2328.99,456300.00,33410.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21200.00,2820.00,2836.50,2659.95,2677.25,2677.25,2798.50,41.00,638.70,73.72,2535.00,2535.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23800.00,477.05,518.00,417.90,448.60,454.50,448.60,8339.00,131452.10,2447.77,231660.00,131950.00,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25250.00,-,-,-,227.15,-,142.45,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25650.00,-,-,-,142.40,-,83.65,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22450.00,-,-,-,1940.55,-,1649.60,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23750.00,-,-,-,899.60,-,685.55,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25000.00,-,-,-,297.80,-,193.80,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24900.00,-,-,-,330.25,-,217.80,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25800.00,-,-,-,118.10,-,67.65,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24300.00,-,-,-,581.10,-,415.45,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23700.00,-,-,-,932.70,-,714.50,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22500.00,-,-,-,1895.10,-,1605.85,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25200.00,-,-,-,240.15,-,151.75,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24050.00,-,-,-,715.35,-,527.15,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23150.00,-,-,-,1338.05,-,1080.85,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25600.00,-,-,-,151.35,-,89.65,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24250.00,-,-,-,606.50,-,436.35,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23400.00,-,-,-,1145.00,-,903.45,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24700.00,-,-,-,402.95,-,273.35,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23050.00,-,-,-,1418.95,-,1154.95,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25950.00,-,-,-,97.35,-,54.30,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22550.00,-,-,-,1849.95,-,1562.50,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23350.00,-,-,-,1182.50,-,937.40,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24100.00,397.15,397.15,327.05,342.80,349.05,342.80,63.00,1001.28,14.38,7085.00,585.00,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25350.00,-,-,-,203.15,-,125.30,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25550.00,-,-,-,160.75,-,96.00,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22900.00,-,-,-,1543.90,-,1271.80,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23800.00,-,-,-,867.20,-,657.30,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25100.00,-,-,-,267.80,-,171.75,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23450.00,-,-,-,1108.95,-,870.20,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25050.00,-,-,-,282.50,-,182.50,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24400.00,-,-,-,532.25,-,375.80,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22700.00,-,-,-,1716.55,-,1435.05,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23950.00,-,-,-,774.00,-,577.05,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24800.00,-,-,-,365.30,-,244.35,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24150.00,-,-,-,659.50,-,480.25,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23850.00,492.10,494.00,492.10,493.65,494.00,493.65,5.00,79.12,1.61,325.00,325.00,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22950.00,-,-,-,1501.80,-,1232.25,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23550.00,-,-,-,1035.90,-,805.80,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,24550.00,-,-,-,464.50,-,321.60,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,25700.00,-,-,-,133.90,-,78.00,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,22300.00,-,-,-,2078.55,-,1783.05,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,01-Sep-2026,CE,23250.00,-,-,-,1259.15,-,1007.25,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24900.00,77.05,77.10,58.00,61.90,62.55,61.90,12082.00,196056.84,509.67,434460.00,42250.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,26250.00,6.10,6.70,4.95,5.30,4.95,5.30,184.00,3140.17,0.67,6045.00,6045.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24600.00,128.65,143.95,108.95,118.05,117.85,118.05,10980.00,176449.17,878.97,480740.00,27430.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21250.00,-,-,-,3030.30,-,2749.20,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23100.00,1045.70,1045.70,901.00,949.90,949.20,949.90,94.00,1469.30,57.89,5590.00,2860.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25100.00,46.00,49.30,36.55,39.15,39.70,39.15,12561.00,205272.29,339.57,505570.00,66430.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24950.00,63.85,68.95,52.30,55.40,55.90,55.40,975.00,15850.20,38.14,57200.00,-2860.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21850.00,-,-,-,2494.10,-,2163.80,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25400.00,24.00,25.70,18.70,19.90,20.15,19.90,5323.00,87957.19,74.46,225095.00,-33800.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22150.00,-,-,-,2147.40,2147.40,1878.95,-,-,-,130.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21500.00,2532.00,2555.00,2377.00,2432.90,2437.00,2432.90,113.00,1759.97,180.79,29575.00,2145.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21750.00,-,-,-,2581.20,-,2260.25,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,26050.00,-,-,-,251.15,-,28.75,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22300.00,-,-,-,1755.00,1755.00,1739.80,-,-,-,65.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23900.00,415.00,455.00,363.85,392.10,394.80,392.10,14315.00,226118.96,3735.43,391950.00,298610.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24150.00,309.00,316.40,250.00,269.75,269.35,269.75,731.00,11607.55,132.68,71045.00,6240.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22800.00,1259.05,1259.05,1200.15,1200.15,1200.15,1200.15,13.00,202.92,10.26,6565.00,650.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24700.00,106.80,118.00,88.80,96.25,97.00,96.25,12755.00,205604.42,822.89,490815.00,101790.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23000.00,1069.95,1128.35,977.00,1024.20,1026.30,1024.20,2502.00,39107.55,1702.65,387595.00,46345.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,26100.00,6.65,6.65,6.05,6.30,6.15,6.30,19.00,322.41,0.08,910.00,910.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21700.00,-,-,-,2625.10,-,2308.70,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24350.00,229.55,229.95,177.90,190.55,194.00,190.55,549.00,8760.41,71.11,43420.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23400.00,775.00,790.00,675.00,711.05,718.35,711.05,157.00,2460.17,72.20,13260.00,2210.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23250.00,-,-,-,924.15,924.15,947.55,-,-,-,910.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24450.00,175.00,193.55,148.00,158.50,160.15,158.50,1058.00,16930.08,115.82,37765.00,3185.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22600.00,1420.35,1420.35,1379.35,1379.35,1379.35,1470.50,2.00,31.20,1.82,1430.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21550.00,-,-,-,2758.30,-,2454.70,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,26150.00,6.30,6.30,5.75,5.80,5.80,24.00,40.00,680.05,0.15,1885.00,1885.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25200.00,37.00,39.35,29.00,31.20,30.40,31.20,11623.00,190636.22,251.48,632970.00,-49270.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25450.00,21.15,23.25,17.65,18.25,18.45,18.25,308.00,5099.08,3.99,21385.00,-2990.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24250.00,250.00,271.25,212.00,230.00,231.65,230.00,1420.00,22598.02,215.27,60970.00,5200.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21300.00,2685.00,2725.00,2675.00,2725.00,2725.00,2699.95,18.00,280.84,31.63,3835.00,1170.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21650.00,-,-,-,2669.30,-,2357.25,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24500.00,167.00,176.40,132.70,144.30,147.50,144.30,44163.00,707639.86,4344.09,3838120.00,382265.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22050.00,-,-,-,2323.10,-,1973.05,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25850.00,-,-,-,292.05,-,40.65,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25700.00,14.45,14.90,10.80,11.10,11.10,11.10,3123.00,52194.41,24.70,136045.00,-2470.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23750.00,513.95,543.55,449.90,479.55,480.85,479.55,156.00,2457.57,49.32,6890.00,585.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25350.00,-,-,-,417.60,-,90.40,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25050.00,51.80,54.95,41.60,44.25,44.20,44.25,1032.00,16834.67,31.13,91195.00,12285.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23650.00,590.00,608.00,512.05,541.60,546.80,541.60,79.00,1243.20,28.77,5460.00,1040.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23150.00,908.00,917.85,875.15,875.15,875.15,1020.75,13.00,203.21,7.59,715.00,130.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22400.00,-,-,-,1672.00,1672.00,1648.60,-,-,-,65.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25550.00,-,-,-,362.90,-,66.45,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22700.00,-,-,-,1578.10,1578.10,1384.00,-,-,-,1950.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21600.00,-,-,-,2713.65,-,2405.95,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23550.00,656.00,676.05,584.00,603.80,606.80,603.80,65.00,1020.90,25.91,4160.00,1300.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24050.00,336.50,372.40,292.80,315.50,316.25,315.50,896.00,14197.65,190.93,39325.00,12545.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25000.00,55.15,62.40,46.60,49.75,50.10,49.75,58644.00,955021.40,2056.40,3683550.00,91650.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23200.00,905.05,951.00,820.00,860.75,875.85,860.75,120.00,1877.67,68.07,12740.00,1690.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22500.00,1569.20,1573.90,1410.40,1459.90,1475.00,1459.90,1588.00,24743.63,1519.13,121940.00,61620.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23450.00,678.55,678.55,678.55,678.55,678.55,807.25,2.00,31.37,0.89,1950.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21400.00,-,-,-,2616.30,2616.30,2601.65,-,-,-,130.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23700.00,555.60,582.50,476.00,509.40,512.10,509.40,2281.00,35897.72,758.91,54080.00,30745.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23350.00,818.35,818.35,723.85,751.70,751.20,751.70,23.00,360.36,11.28,2535.00,845.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,26300.00,5.95,6.45,4.70,4.90,4.70,4.90,4615.00,78909.78,16.36,324090.00,48815.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,21800.00,-,-,-,2714.00,2714.00,2211.95,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25500.00,18.80,21.20,15.20,15.85,15.55,15.85,23051.00,382335.74,265.42,1837940.00,239980.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,22450.00,-,-,-,1994.00,1994.00,1603.50,-,-,-,65.00,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,25800.00,-,-,-,304.05,-,44.25,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24400.00,193.60,212.35,162.00,173.25,179.30,173.25,9972.00,159348.59,1192.67,488410.00,108940.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,24300.00,230.50,252.10,193.80,209.65,210.55,209.65,12793.00,203926.66,1861.22,1001260.00,155480.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,26000.00,8.25,9.80,5.95,7.05,6.90,7.05,18140.00,306659.09,93.09,1820910.00,151515.00,23869.60
NIFTY,23-Jul-2026,25-Aug-2026,CE,23050.00,1088.75,1088.75,944.00,988.20,988.20,1097.35,12.00,187.49,7.70,845.00,650.00,23869.60
NIFTY,23-Jul-2026,18-Aug-2026,CE,23200.00,-,-,-,1136.90,-,913.30,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,18-Aug-2026,CE,25250.00,-,-,-,152.50,-,67.80,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,18-Aug-2026,CE,23400.00,-,-,-,986.80,-,767.85,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,18-Aug-2026,CE,25100.00,-,-,-,184.85,-,87.75,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,18-Aug-2026,CE,25950.00,5.90,6.25,5.30,5.30,5.30,17.50,13.00,219.33,0.05,260.00,260.00,23869.60
NIFTY,23-Jul-2026,18-Aug-2026,CE,22850.00,-,-,-,1421.60,-,1195.05,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,18-Aug-2026,CE,25700.00,-,-,-,81.75,-,29.20,-,-,-,-,-,23869.60
NIFTY,23-Jul-2026,18-Aug-2026,CE,24300.00,187.10,202.90,154.45,168.00,171.45,168.00,319.00,5074.80,36.20,18785.00,2535.00,23869.60
NIFTY,23-Jul-2026,18-Aug-2026,CE,23700.00,443.70,467.15,422.20,443.15,443.15,575.10,40.00,627.64,11.44,1885.00,975.00,23869.60
NIFTY,23-Jul-2026,18-Aug-2026,CE,26100.00,4.65,5.20,4.25,4.75,4.75,4.75,50.00,848.41,0.16,2080.00,1690.00,23869.60
NIFTY,23-Jul-2026,18-Aug-2026,CE,23800.00,429.35,460.75,368.05,392.20,397.95,392.20,180.00,2830.57,45.97,5005.00,3510.00,23869.60
NIFTY,23-Jul-2026,18-Aug-2026,CE,25400.00,-,-,-,124.85,-,51.80,-,-,-,-,-,23869.60
